ts_iso,symbol,agg_age_s,kline_age_s,agg_msgs,kline_msgs,bars_finalized,open_positions,mode,testnet
2025-12-17T20:35:03.459Z,BTCUSDT,1.382,3.46,63731,360,7100,1,paper,1
2025-12-17T20:35:03.459Z,ETHUSDT,0.967,3.46,45563,360,7099,1,paper,1
2025-12-17T20:35:03.459Z,SOLUSDT,1.172,3.46,22839,360,7099,1,paper,1
2025-12-17T20:35:03.459Z,XRPUSDT,1.082,3.46,26240,360,7100,1,paper,1
2025-12-17T20:35:03.459Z,DOGEUSDT,2.885,3.46,25683,360,7099,1,paper,1
2025-12-17T20:35:08.486Z,BTCUSDT,1.994,8.487,63742,360,7101,1,paper,1
2025-12-17T20:35:08.486Z,ETHUSDT,0.866,8.487,45594,360,7100,1,paper,1
2025-12-17T20:35:08.486Z,SOLUSDT,1.222,8.487,22842,360,7100,1,paper,1
2025-12-17T20:35:08.486Z,XRPUSDT,2.653,8.487,26243,360,7101,1,paper,1
2025-12-17T20:35:08.486Z,DOGEUSDT,1.441,8.487,25686,360,7100,1,paper,1
2025-12-17T20:35:13.501Z,BTCUSDT,1.825,13.502,63761,360,7102,1,paper,1
2025-12-17T20:35:13.501Z,ETHUSDT,1.441,13.502,45601,360,7101,1,paper,1
2025-12-17T20:35:13.501Z,SOLUSDT,1.178,13.502,22847,360,7101,1,paper,1
2025-12-17T20:35:13.501Z,XRPUSDT,1.172,13.502,26259,360,7102,1,paper,1
2025-12-17T20:35:13.501Z,DOGEUSDT,2.997,13.502,25689,360,7101,1,paper,1
2025-12-17T20:35:18.489Z,BTCUSDT,2.344,18.49,63773,360,7103,1,paper,1
2025-12-17T20:35:18.489Z,ETHUSDT,2.823,18.49,45607,360,7102,1,paper,1
2025-12-17T20:35:18.489Z,SOLUSDT,2.665,18.49,22851,360,7102,1,paper,1
2025-12-17T20:35:18.489Z,XRPUSDT,3.884,18.49,26263,360,7102,1,paper,1
2025-12-17T20:35:18.489Z,DOGEUSDT,4.462,18.49,25692,360,7101,1,paper,1
2025-12-17T20:35:23.506Z,BTCUSDT,2.63,23.507,63792,360,7104,1,paper,1
2025-12-17T20:35:23.506Z,ETHUSDT,2.685,23.507,45613,360,7103,1,paper,1
2025-12-17T20:35:23.506Z,SOLUSDT,2.98,23.507,22855,360,7103,1,paper,1
2025-12-17T20:35:23.506Z,XRPUSDT,2.846,23.507,26269,360,7104,1,paper,1
2025-12-17T20:35:23.506Z,DOGEUSDT,2.482,23.507,25698,360,7103,1,paper,1
2025-12-17T20:35:28.521Z,BTCUSDT,2.388,28.522,63798,360,7105,1,paper,1
2025-12-17T20:35:28.521Z,ETHUSDT,3.306,28.522,45620,360,7104,1,paper,1
2025-12-17T20:35:28.521Z,SOLUSDT,2.794,28.522,22859,360,7104,1,paper,1
2025-12-17T20:35:28.521Z,XRPUSDT,4.982,28.522,26272,360,7104,1,paper,1
2025-12-17T20:35:28.521Z,DOGEUSDT,2.292,28.522,25704,360,7104,1,paper,1
2025-12-17T20:35:33.528Z,BTCUSDT,3.08,33.529,63816,360,7106,1,paper,1
2025-12-17T20:35:33.528Z,ETHUSDT,2.182,33.529,45651,360,7105,1,paper,1
2025-12-17T20:35:33.528Z,SOLUSDT,2.629,33.529,22861,360,7105,1,paper,1
2025-12-17T20:35:33.528Z,XRPUSDT,1.866,33.529,26283,360,7106,1,paper,1
2025-12-17T20:35:33.528Z,DOGEUSDT,2.92,33.529,25708,360,7105,1,paper,1
2025-12-17T20:35:38.524Z,BTCUSDT,2.869,38.525,63820,360,7107,0,paper,1
2025-12-17T20:35:38.524Z,ETHUSDT,3.525,38.525,45653,360,7105,0,paper,1
2025-12-17T20:35:38.524Z,SOLUSDT,2.937,38.525,22864,360,7106,0,paper,1
2025-12-17T20:35:38.524Z,XRPUSDT,4.014,38.525,26286,360,7106,0,paper,1
2025-12-17T20:35:38.524Z,DOGEUSDT,2.982,38.525,25711,360,7106,0,paper,1
2025-12-17T20:35:43.536Z,BTCUSDT,2.171,43.537,63833,360,7108,0,paper,1
2025-12-17T20:35:43.536Z,ETHUSDT,2.113,43.537,45667,360,7107,0,paper,1
2025-12-17T20:35:43.536Z,SOLUSDT,1.885,43.537,22868,360,7107,0,paper,1
2025-12-17T20:35:43.536Z,XRPUSDT,2.472,43.537,26294,360,7108,0,paper,1
2025-12-17T20:35:43.536Z,DOGEUSDT,2.866,43.537,25716,360,7107,0,paper,1
2025-12-17T20:35:48.546Z,BTCUSDT,2.274,48.547,63841,360,7109,0,paper,1
2025-12-17T20:35:48.546Z,ETHUSDT,3.625,48.547,45673,360,7107,0,paper,1
2025-12-17T20:35:48.546Z,SOLUSDT,2.127,48.547,22872,360,7108,0,paper,1
2025-12-17T20:35:48.546Z,XRPUSDT,2.558,48.547,26297,360,7109,0,paper,1
2025-12-17T20:35:48.546Z,DOGEUSDT,2.573,48.547,25720,360,7108,0,paper,1
2025-12-17T20:35:53.554Z,BTCUSDT,1.814,53.555,63854,360,7110,0,paper,1
2025-12-17T20:35:53.554Z,ETHUSDT,1.493,53.555,45681,360,7109,0,paper,1
2025-12-17T20:35:53.554Z,SOLUSDT,1.823,53.555,22878,360,7109,0,paper,1
2025-12-17T20:35:53.554Z,XRPUSDT,2.663,53.555,26300,360,7110,0,paper,1
2025-12-17T20:35:53.554Z,DOGEUSDT,2.44,53.555,25724,360,7109,0,paper,1
2025-12-17T20:35:58.536Z,BTCUSDT,2.477,58.537,63858,360,7111,0,paper,1
2025-12-17T20:35:58.536Z,ETHUSDT,1.555,58.537,45687,360,7110,0,paper,1
2025-12-17T20:35:58.536Z,SOLUSDT,1.826,58.537,22883,360,7110,0,paper,1
2025-12-17T20:35:58.536Z,XRPUSDT,3.9,58.537,26304,360,7110,0,paper,1
2025-12-17T20:35:58.536Z,DOGEUSDT,2.072,58.537,25729,360,7110,0,paper,1
2025-12-17T20:36:03.545Z,BTCUSDT,2.491,3.546,63867,361,7112,0,paper,1
2025-12-17T20:36:03.545Z,ETHUSDT,1.618,3.546,45697,361,7111,0,paper,1
2025-12-17T20:36:03.545Z,SOLUSDT,2.183,3.546,22886,361,7111,0,paper,1
2025-12-17T20:36:03.545Z,XRPUSDT,2.458,3.546,26308,361,7112,0,paper,1
2025-12-17T20:36:03.545Z,DOGEUSDT,1.764,3.546,25735,361,7111,0,paper,1
2025-12-17T20:36:08.556Z,BTCUSDT,2.74,8.557,63875,361,7113,0,paper,1
2025-12-17T20:36:08.556Z,ETHUSDT,1.066,8.557,45702,361,7112,0,paper,1
2025-12-17T20:36:08.556Z,SOLUSDT,1.481,8.557,22893,361,7112,0,paper,1
2025-12-17T20:36:08.556Z,XRPUSDT,1.159,8.557,26312,361,7113,0,paper,1
2025-12-17T20:36:08.556Z,DOGEUSDT,1.475,8.557,25740,361,7112,0,paper,1
2025-12-17T20:36:13.546Z,BTCUSDT,1.83,13.547,63884,361,7114,0,paper,1
2025-12-17T20:36:13.546Z,ETHUSDT,1.029,13.547,45711,361,7113,0,paper,1
2025-12-17T20:36:13.546Z,SOLUSDT,2.122,13.547,22898,361,7113,0,paper,1
2025-12-17T20:36:13.546Z,XRPUSDT,3.139,13.547,26317,361,7114,0,paper,1
2025-12-17T20:36:13.546Z,DOGEUSDT,1.638,13.547,25745,361,7113,0,paper,1
2025-12-17T20:36:18.576Z,BTCUSDT,2.151,18.577,63891,361,7115,0,paper,1
2025-12-17T20:36:18.576Z,ETHUSDT,2.739,18.577,45727,361,7114,0,paper,1
2025-12-17T20:36:18.576Z,SOLUSDT,3.317,18.577,22900,361,7114,0,paper,1
2025-12-17T20:36:18.576Z,XRPUSDT,3.092,18.577,26320,361,7115,0,paper,1
2025-12-17T20:36:18.576Z,DOGEUSDT,3.972,18.577,25748,361,7113,0,paper,1
2025-12-17T20:36:23.608Z,BTCUSDT,2.167,23.609,63895,361,7116,0,paper,1
2025-12-17T20:36:23.608Z,ETHUSDT,2.112,23.609,45734,361,7115,0,paper,1
2025-12-17T20:36:23.608Z,SOLUSDT,2.898,23.609,22907,361,7115,0,paper,1
2025-12-17T20:36:23.608Z,XRPUSDT,2.621,23.609,26324,361,7116,0,paper,1
2025-12-17T20:36:23.608Z,DOGEUSDT,3.533,23.609,25752,361,7115,0,paper,1
2025-12-17T20:36:28.629Z,BTCUSDT,1.709,28.63,63905,361,7117,0,paper,1
2025-12-17T20:36:28.629Z,ETHUSDT,1.807,28.63,45741,361,7116,0,paper,1
2025-12-17T20:36:28.629Z,SOLUSDT,2.365,28.63,22913,361,7116,0,paper,1
2025-12-17T20:36:28.629Z,XRPUSDT,1.859,28.63,26328,361,7117,0,paper,1
2025-12-17T20:36:28.629Z,DOGEUSDT,2.518,28.63,25756,361,7116,0,paper,1
2025-12-17T20:36:33.651Z,BTCUSDT,2.769,33.652,63910,361,7118,0,paper,1
2025-12-17T20:36:33.651Z,ETHUSDT,3.715,33.652,45754,361,7116,0,paper,1
2025-12-17T20:36:33.651Z,SOLUSDT,2.729,33.652,22918,361,7117,0,paper,1
2025-12-17T20:36:33.651Z,XRPUSDT,3.981,33.652,26331,361,7117,0,paper,1
2025-12-17T20:36:33.651Z,DOGEUSDT,3.399,33.652,25759,361,7117,0,paper,1
2025-12-17T20:36:38.669Z,BTCUSDT,3.649,38.67,63918,361,7119,0,paper,1
2025-12-17T20:36:38.669Z,ETHUSDT,2.794,38.67,45760,361,7118,0,paper,1
2025-12-17T20:36:38.669Z,SOLUSDT,2.493,38.67,22922,361,7118,0,paper,1
2025-12-17T20:36:38.669Z,XRPUSDT,4.892,38.67,26337,361,7118,0,paper,1
2025-12-17T20:36:38.669Z,DOGEUSDT,4.941,38.67,25764,361,7117,0,paper,1
2025-12-17T20:36:43.675Z,BTCUSDT,1.936,43.676,63934,361,7120,0,paper,1
2025-12-17T20:36:43.675Z,ETHUSDT,1.806,43.676,45765,361,7119,0,paper,1
2025-12-17T20:36:43.675Z,SOLUSDT,2.36,43.676,22925,361,7119,0,paper,1
2025-12-17T20:36:43.675Z,XRPUSDT,4.767,43.676,26340,361,7119,0,paper,1
2025-12-17T20:36:43.675Z,DOGEUSDT,6.304,43.676,25767,361,7118,0,paper,1
2025-12-17T20:36:48.667Z,BTCUSDT,2.551,48.668,63942,361,7121,0,paper,1
2025-12-17T20:36:48.667Z,ETHUSDT,2.464,48.668,45768,361,7120,0,paper,1
2025-12-17T20:36:48.667Z,SOLUSDT,2.237,48.668,22928,361,7120,0,paper,1
2025-12-17T20:36:48.667Z,XRPUSDT,3.625,48.668,26357,361,7121,0,paper,1
2025-12-17T20:36:48.667Z,DOGEUSDT,3.564,48.668,25783,361,7120,0,paper,1
2025-12-17T20:36:53.671Z,BTCUSDT,3.185,53.672,63947,361,7122,0,paper,1
2025-12-17T20:36:53.671Z,ETHUSDT,1.888,53.672,45784,361,7121,0,paper,1
2025-12-17T20:36:53.671Z,SOLUSDT,1.788,53.672,22936,361,7121,0,paper,1
2025-12-17T20:36:53.671Z,XRPUSDT,2.577,53.672,26364,361,7122,0,paper,1
2025-12-17T20:36:53.671Z,DOGEUSDT,3.429,53.672,25787,361,7121,0,paper,1
2025-12-17T20:36:58.688Z,BTCUSDT,1.671,58.689,63954,361,7123,0,paper,1
2025-12-17T20:36:58.688Z,ETHUSDT,1.502,58.689,45788,361,7122,0,paper,1
2025-12-17T20:36:58.688Z,SOLUSDT,1.595,58.689,22943,361,7122,0,paper,1
2025-12-17T20:36:58.688Z,XRPUSDT,1.637,58.689,26368,361,7123,0,paper,1
2025-12-17T20:36:58.688Z,DOGEUSDT,2.651,58.689,25792,361,7122,0,paper,1
2025-12-17T20:37:03.713Z,BTCUSDT,1.079,3.714,63960,362,7124,0,paper,1
2025-12-17T20:37:03.713Z,ETHUSDT,1.137,3.714,45793,362,7123,0,paper,1
2025-12-17T20:37:03.713Z,SOLUSDT,1.268,3.714,22945,362,7123,0,paper,1
2025-12-17T20:37:03.713Z,XRPUSDT,2.968,3.714,26371,362,7124,0,paper,1
2025-12-17T20:37:03.713Z,DOGEUSDT,3.456,3.714,25795,362,7123,0,paper,1
2025-12-17T20:37:08.727Z,BTCUSDT,1.559,8.728,63999,362,7125,0,paper,1
2025-12-17T20:37:08.727Z,ETHUSDT,1.78,8.728,45798,362,7124,0,paper,1
2025-12-17T20:37:08.727Z,SOLUSDT,1.094,8.728,22948,362,7124,0,paper,1
2025-12-17T20:37:08.727Z,XRPUSDT,1.734,8.728,26378,362,7125,0,paper,1
2025-12-17T20:37:08.727Z,DOGEUSDT,3.869,8.728,25798,362,7123,0,paper,1
2025-12-17T20:37:13.736Z,BTCUSDT,1.776,13.737,64003,362,7126,0,paper,1
2025-12-17T20:37:13.736Z,ETHUSDT,1.703,13.737,45807,362,7125,0,paper,1
2025-12-17T20:37:13.736Z,SOLUSDT,2.116,13.737,22951,362,7125,0,paper,1
2025-12-17T20:37:13.736Z,XRPUSDT,3.404,13.737,26381,362,7126,0,paper,1
2025-12-17T20:37:13.736Z,DOGEUSDT,4.167,13.737,25802,362,7124,0,paper,1
2025-12-17T20:37:18.757Z,BTCUSDT,2.274,18.758,64012,362,7127,0,paper,1
2025-12-17T20:37:18.757Z,ETHUSDT,3.653,18.758,45811,362,7126,0,paper,1
2025-12-17T20:37:18.757Z,SOLUSDT,2.195,18.758,22955,362,7126,0,paper,1
2025-12-17T20:37:18.757Z,XRPUSDT,2.745,18.758,26385,362,7127,0,paper,1
2025-12-17T20:37:18.757Z,DOGEUSDT,3.723,18.758,25806,362,7126,0,paper,1
2025-12-17T20:37:23.759Z,BTCUSDT,4.082,23.76,64015,362,7127,0,paper,1
2025-12-17T20:37:23.759Z,ETHUSDT,4.34,23.76,45817,362,7126,0,paper,1
2025-12-17T20:37:23.759Z,SOLUSDT,3.101,23.76,22958,362,7127,0,paper,1
2025-12-17T20:37:23.759Z,XRPUSDT,3.3,23.76,26399,362,7128,0,paper,1
2025-12-17T20:37:23.759Z,DOGEUSDT,3.68,23.76,25811,362,7127,0,paper,1
2025-12-17T20:37:28.759Z,BTCUSDT,1.8,28.76,64033,362,7129,0,paper,1
2025-12-17T20:37:28.759Z,ETHUSDT,3.397,28.76,45843,362,7128,0,paper,1
2025-12-17T20:37:28.759Z,SOLUSDT,3.808,28.76,22965,362,7127,0,paper,1
2025-12-17T20:37:28.759Z,XRPUSDT,2.905,28.76,26403,362,7129,0,paper,1
2025-12-17T20:37:28.759Z,DOGEUSDT,2.245,28.76,25814,362,7128,0,paper,1
2025-12-17T20:37:33.769Z,BTCUSDT,4.819,33.77,64046,362,7129,0,paper,1
2025-12-17T20:37:33.769Z,ETHUSDT,3.17,33.77,45846,362,7129,0,paper,1
2025-12-17T20:37:33.769Z,SOLUSDT,3.714,33.77,22968,362,7129,0,paper,1
2025-12-17T20:37:33.769Z,XRPUSDT,2.557,33.77,26422,362,7130,0,paper,1
2025-12-17T20:37:33.769Z,DOGEUSDT,2.31,33.77,25818,362,7129,0,paper,1
2025-12-17T20:37:38.772Z,BTCUSDT,3.362,38.773,64076,362,7131,0,paper,1
2025-12-17T20:37:38.772Z,ETHUSDT,2.94,38.773,45870,362,7130,0,paper,1
2025-12-17T20:37:38.772Z,SOLUSDT,3.336,38.773,22972,362,7130,0,paper,1
2025-12-17T20:37:38.772Z,XRPUSDT,3.244,38.773,26425,362,7131,0,paper,1
2025-12-17T20:37:38.772Z,DOGEUSDT,2.929,38.773,25822,362,7130,0,paper,1
2025-12-17T20:37:43.772Z,BTCUSDT,3.26,43.773,64089,362,7132,0,paper,1
2025-12-17T20:37:43.772Z,ETHUSDT,2.283,43.773,45879,362,7131,0,paper,1
2025-12-17T20:37:43.772Z,SOLUSDT,2.743,43.773,22976,362,7131,0,paper,1
2025-12-17T20:37:43.772Z,XRPUSDT,1.93,43.773,26430,362,7132,0,paper,1
2025-12-17T20:37:43.772Z,DOGEUSDT,2.311,43.773,25836,362,7131,0,paper,1
2025-12-17T20:37:48.771Z,BTCUSDT,2.5,48.772,64102,362,7133,0,paper,1
2025-12-17T20:37:48.771Z,ETHUSDT,1.823,48.772,45884,362,7132,0,paper,1
2025-12-17T20:37:48.771Z,SOLUSDT,2.987,48.772,22980,362,7132,0,paper,1
2025-12-17T20:37:48.771Z,XRPUSDT,2.231,48.772,26438,362,7133,0,paper,1
2025-12-17T20:37:48.771Z,DOGEUSDT,2.122,48.772,25850,362,7132,0,paper,1
2025-12-17T20:37:53.781Z,BTCUSDT,1.769,53.782,64112,362,7134,0,paper,1
2025-12-17T20:37:53.781Z,ETHUSDT,3.393,53.782,45889,362,7133,0,paper,1
2025-12-17T20:37:53.781Z,SOLUSDT,3.206,53.782,22984,362,7133,0,paper,1
2025-12-17T20:37:53.781Z,XRPUSDT,1.995,53.782,26441,362,7134,0,paper,1
2025-12-17T20:37:53.781Z,DOGEUSDT,1.978,53.782,25855,362,7133,0,paper,1
2025-12-17T20:37:58.793Z,BTCUSDT,1.693,58.794,64118,362,7135,0,paper,1
2025-12-17T20:37:58.793Z,ETHUSDT,1.499,58.794,45898,362,7134,0,paper,1
2025-12-17T20:37:58.793Z,SOLUSDT,3.151,58.794,22989,362,7134,0,paper,1
2025-12-17T20:37:58.793Z,XRPUSDT,5.865,58.794,26446,362,7134,0,paper,1
2025-12-17T20:37:58.793Z,DOGEUSDT,1.975,58.794,25858,362,7134,0,paper,1
2025-12-17T20:38:03.790Z,BTCUSDT,1.286,3.791,64125,363,7136,0,paper,1
2025-12-17T20:38:03.790Z,ETHUSDT,3.544,3.791,45903,363,7135,0,paper,1
2025-12-17T20:38:03.790Z,SOLUSDT,3.884,3.791,22993,363,7134,0,paper,1
2025-12-17T20:38:03.790Z,XRPUSDT,1.404,3.791,26451,363,7136,0,paper,1
2025-12-17T20:38:03.790Z,DOGEUSDT,2.206,3.791,25862,363,7135,0,paper,1
2025-12-17T20:38:08.804Z,BTCUSDT,1.644,8.805,64136,363,7137,0,paper,1
2025-12-17T20:38:08.804Z,ETHUSDT,0.896,8.805,45922,363,7136,0,paper,1
2025-12-17T20:38:08.804Z,SOLUSDT,2.339,8.805,22997,363,7136,0,paper,1
2025-12-17T20:38:08.804Z,XRPUSDT,1.18,8.805,26463,363,7137,0,paper,1
2025-12-17T20:38:08.804Z,DOGEUSDT,1.582,8.805,25872,363,7136,0,paper,1
2025-12-17T20:38:13.794Z,BTCUSDT,2.543,13.795,64143,363,7138,0,paper,1
2025-12-17T20:38:13.794Z,ETHUSDT,1.506,13.795,45974,363,7137,0,paper,1
2025-12-17T20:38:13.794Z,SOLUSDT,1.84,13.795,23003,363,7137,0,paper,1
2025-12-17T20:38:13.794Z,XRPUSDT,4.068,13.795,26465,363,7137,0,paper,1
2025-12-17T20:38:13.794Z,DOGEUSDT,1.335,13.795,25876,363,7137,0,paper,1
2025-12-17T20:38:18.832Z,BTCUSDT,1.688,18.833,64153,363,7139,0,paper,1
2025-12-17T20:38:18.832Z,ETHUSDT,2.156,18.833,45984,363,7138,0,paper,1
2025-12-17T20:38:18.832Z,SOLUSDT,2.684,18.833,23006,363,7138,0,paper,1
2025-12-17T20:38:18.832Z,XRPUSDT,2.783,18.833,26475,363,7139,0,paper,1
2025-12-17T20:38:18.832Z,DOGEUSDT,3.781,18.833,25877,363,7138,0,paper,1
2025-12-17T20:38:23.843Z,BTCUSDT,3.379,23.844,64156,363,7140,0,paper,1
2025-12-17T20:38:23.843Z,ETHUSDT,2.524,23.844,45989,363,7139,0,paper,1
2025-12-17T20:38:23.843Z,SOLUSDT,2.848,23.844,23008,363,7139,0,paper,1
2025-12-17T20:38:23.843Z,XRPUSDT,3.296,23.844,26478,363,7140,0,paper,1
2025-12-17T20:38:23.843Z,DOGEUSDT,3.46,23.844,25897,363,7139,0,paper,1
2025-12-17T20:38:28.849Z,BTCUSDT,2.685,28.85,64169,363,7141,0,paper,1
2025-12-17T20:38:28.849Z,ETHUSDT,2.646,28.85,45995,363,7140,0,paper,1
2025-12-17T20:38:28.849Z,SOLUSDT,3.155,28.85,23011,363,7140,0,paper,1
2025-12-17T20:38:28.849Z,XRPUSDT,5.583,28.85,26480,363,7140,0,paper,1
2025-12-17T20:38:28.849Z,DOGEUSDT,6.002,28.85,25899,363,7139,0,paper,1
2025-12-17T20:38:33.851Z,BTCUSDT,3.014,33.852,64177,363,7142,0,paper,1
2025-12-17T20:38:33.851Z,ETHUSDT,2.266,33.852,46000,363,7141,0,paper,1
2025-12-17T20:38:33.851Z,SOLUSDT,2.753,33.852,23016,363,7141,0,paper,1
2025-12-17T20:38:33.851Z,XRPUSDT,2.653,33.852,26492,363,7142,0,paper,1
2025-12-17T20:38:33.851Z,DOGEUSDT,3.534,33.852,25904,363,7141,0,paper,1
2025-12-17T20:38:38.873Z,BTCUSDT,3.627,38.874,64187,363,7143,0,paper,1
2025-12-17T20:38:38.873Z,ETHUSDT,3.199,38.874,46011,363,7142,0,paper,1
2025-12-17T20:38:38.873Z,SOLUSDT,3.45,38.874,23019,363,7142,0,paper,1
2025-12-17T20:38:38.873Z,XRPUSDT,3.474,38.874,26496,363,7143,0,paper,1
2025-12-17T20:38:38.873Z,DOGEUSDT,3.904,38.874,25907,363,7141,0,paper,1
2025-12-17T20:38:43.892Z,BTCUSDT,2.332,43.893,64194,363,7144,0,paper,1
2025-12-17T20:38:43.892Z,ETHUSDT,2.371,43.893,46015,363,7143,0,paper,1
2025-12-17T20:38:43.892Z,SOLUSDT,3.018,43.893,23024,363,7143,0,paper,1
2025-12-17T20:38:43.892Z,XRPUSDT,4.637,43.893,26514,363,7143,0,paper,1
2025-12-17T20:38:43.892Z,DOGEUSDT,2.169,43.893,25918,363,7143,0,paper,1
2025-12-17T20:38:48.907Z,BTCUSDT,2.953,48.908,64204,363,7145,0,paper,1
2025-12-17T20:38:48.907Z,ETHUSDT,2.982,48.908,46020,363,7144,0,paper,1
2025-12-17T20:38:48.907Z,SOLUSDT,2.956,48.908,23028,363,7144,0,paper,1
2025-12-17T20:38:48.907Z,XRPUSDT,3.45,48.908,26519,363,7145,0,paper,1
2025-12-17T20:38:48.907Z,DOGEUSDT,3.841,48.908,25938,363,7144,0,paper,1
2025-12-17T20:38:53.934Z,BTCUSDT,1.894,53.935,64208,363,7146,0,paper,1
2025-12-17T20:38:53.934Z,ETHUSDT,1.619,53.935,46031,363,7145,0,paper,1
2025-12-17T20:38:53.934Z,SOLUSDT,2.165,53.935,23031,363,7145,0,paper,1
2025-12-17T20:38:53.934Z,XRPUSDT,3.11,53.935,26523,363,7146,0,paper,1
2025-12-17T20:38:53.934Z,DOGEUSDT,2.01,53.935,25945,363,7145,0,paper,1
2025-12-17T20:38:58.928Z,BTCUSDT,2.5,58.929,64217,363,7147,0,paper,1
2025-12-17T20:38:58.928Z,ETHUSDT,1.81,58.929,46048,363,7146,0,paper,1
2025-12-17T20:38:58.928Z,SOLUSDT,2.203,58.929,23035,363,7146,0,paper,1
2025-12-17T20:38:58.928Z,XRPUSDT,2.069,58.929,26528,363,7147,0,paper,1
2025-12-17T20:38:58.928Z,DOGEUSDT,2.181,58.929,25961,363,7146,0,paper,1
2025-12-17T20:39:03.915Z,BTCUSDT,1.656,3.916,64226,364,7148,0,paper,1
2025-12-17T20:39:03.915Z,ETHUSDT,1.461,3.916,46061,364,7147,0,paper,1
2025-12-17T20:39:03.915Z,SOLUSDT,1.811,3.916,23042,364,7147,0,paper,1
2025-12-17T20:39:03.915Z,XRPUSDT,1.415,3.916,26532,364,7148,0,paper,1
2025-12-17T20:39:03.915Z,DOGEUSDT,1.73,3.916,25965,364,7147,0,paper,1
2025-12-17T20:39:08.928Z,BTCUSDT,1.46,8.929,64246,364,7149,0,paper,1
2025-12-17T20:39:08.928Z,ETHUSDT,1.4,8.929,46072,364,7148,0,paper,1
2025-12-17T20:39:08.928Z,SOLUSDT,3.012,8.929,23047,364,7148,0,paper,1
2025-12-17T20:39:08.928Z,XRPUSDT,0.984,8.929,26539,364,7149,0,paper,1
2025-12-17T20:39:08.928Z,DOGEUSDT,1.433,8.929,25974,364,7148,0,paper,1
2025-12-17T20:39:13.930Z,BTCUSDT,1.456,13.931,64251,364,7150,0,paper,1
2025-12-17T20:39:13.930Z,ETHUSDT,1.754,13.931,46079,364,7149,0,paper,1
2025-12-17T20:39:13.930Z,SOLUSDT,4.229,13.931,23050,364,7148,0,paper,1
2025-12-17T20:39:13.930Z,XRPUSDT,1.241,13.931,26553,364,7150,0,paper,1
2025-12-17T20:39:13.930Z,DOGEUSDT,1.716,13.931,25982,364,7149,0,paper,1
2025-12-17T20:39:18.949Z,BTCUSDT,1.383,18.95,64264,364,7151,0,paper,1
2025-12-17T20:39:18.949Z,ETHUSDT,2.643,18.95,46084,364,7150,0,paper,1
2025-12-17T20:39:18.949Z,SOLUSDT,3.843,18.95,23053,364,7150,0,paper,1
2025-12-17T20:39:18.949Z,XRPUSDT,2.204,18.95,26572,364,7151,0,paper,1
2025-12-17T20:39:18.949Z,DOGEUSDT,1.662,18.95,25986,364,7150,0,paper,1
2025-12-17T20:39:23.957Z,BTCUSDT,4.196,23.958,64267,364,7151,0,paper,1
2025-12-17T20:39:23.957Z,ETHUSDT,4.074,23.958,46088,364,7150,0,paper,1
2025-12-17T20:39:23.957Z,SOLUSDT,3.391,23.958,23056,364,7151,0,paper,1
2025-12-17T20:39:23.957Z,XRPUSDT,5.536,23.958,26573,364,7151,0,paper,1
2025-12-17T20:39:23.957Z,DOGEUSDT,3.798,23.958,25987,364,7151,0,paper,1
2025-12-17T20:39:28.988Z,BTCUSDT,1.715,28.989,64278,364,7153,0,paper,1
2025-12-17T20:39:28.988Z,ETHUSDT,3.643,28.989,46108,364,7152,0,paper,1
2025-12-17T20:39:28.988Z,SOLUSDT,2.217,28.989,23061,364,7152,0,paper,1
2025-12-17T20:39:28.988Z,XRPUSDT,2.342,28.989,26586,364,7153,0,paper,1
2025-12-17T20:39:28.988Z,DOGEUSDT,1.927,28.989,25997,364,7152,0,paper,1
2025-12-17T20:39:34.003Z,BTCUSDT,3.059,34.004,64309,364,7154,0,paper,1
2025-12-17T20:39:34.003Z,ETHUSDT,3.41,34.004,46112,364,7153,0,paper,1
2025-12-17T20:39:34.003Z,SOLUSDT,3.96,34.004,23064,364,7153,0,paper,1
2025-12-17T20:39:34.003Z,XRPUSDT,3.002,34.004,26589,364,7154,0,paper,1
2025-12-17T20:39:34.003Z,DOGEUSDT,3.546,34.004,26001,364,7153,0,paper,1
2025-12-17T20:39:39.021Z,BTCUSDT,5.382,39.022,64313,364,7154,0,paper,1
2025-12-17T20:39:39.021Z,ETHUSDT,2.704,39.022,46132,364,7154,0,paper,1
2025-12-17T20:39:39.021Z,SOLUSDT,4.441,39.022,23067,364,7153,0,paper,1
2025-12-17T20:39:39.021Z,XRPUSDT,3.603,39.022,26593,364,7155,0,paper,1
2025-12-17T20:39:39.021Z,DOGEUSDT,3.268,39.022,26005,364,7154,0,paper,1
2025-12-17T20:39:44.040Z,BTCUSDT,2.461,44.041,64352,364,7156,0,paper,1
2025-12-17T20:39:44.040Z,ETHUSDT,2.487,44.041,46139,364,7155,0,paper,1
2025-12-17T20:39:44.040Z,SOLUSDT,3.091,44.041,23072,364,7155,0,paper,1
2025-12-17T20:39:44.040Z,XRPUSDT,2.003,44.041,26600,364,7156,0,paper,1
2025-12-17T20:39:44.040Z,DOGEUSDT,2.819,44.041,26009,364,7155,0,paper,1
2025-12-17T20:39:49.036Z,BTCUSDT,4.375,49.037,64358,364,7156,0,paper,1
2025-12-17T20:39:49.036Z,ETHUSDT,3.397,49.037,46142,364,7156,0,paper,1
2025-12-17T20:39:49.036Z,SOLUSDT,3.829,49.037,23075,364,7156,0,paper,1
2025-12-17T20:39:49.036Z,XRPUSDT,5.653,49.037,26602,364,7156,0,paper,1
